Date,Return,Strategy_Return,Cumulative_Market_Returns
2020-04-24,0.013918057304545428,0.013918057304545428,1.9174831601564928
2020-04-27,0.014714069804799612,0.014714069804799612,1.9441708006600518
2020-04-28,-0.005242380698498916,-0.005242380698498916,1.972777465533417
2020-04-29,0.026583916282167053,0.026583916282167053,1.9624354150256709
2020-04-30,-0.009212446303987654,-0.009212446303987654,2.014604633807873
2020-05-01,-0.028059034078492195,-0.028059034078492195,1.9960451967951534
2020-05-04,0.004249827591976452,0.004249827591976452,1.9400380965960675
2020-05-05,0.009040556385797371,0.009040556385797371,1.948282924028467
2020-05-06,-0.006979410390386298,-0.006979410390386298,1.9658964856586325
2020-05-07,0.011504630788313985,0.011504630788313985,1.9521756873002027
2020-05-08,0.016871538638701944,0.016871538638701944,1.9746347478165147
2020-05-11,0.00013307822091168653,0.00013307822091168653,2.0079498742616244
2020-05-12,-0.020500317528877154,-0.020500317528877154,2.008217088658571
2020-05-13,-0.01746272460422804,-0.01746272460422804,1.9670480006741529
2020-05-14,0.01152482269503552,0.01152482269503552,1.9326979831550828
2020-05-15,0.0039263632504382695,-0.0039263632504382695,1.954971984733998
2020-05-18,0.03150119163168075,0.03150119163168075,1.947296054577502
2020-05-19,-0.010484399194493177,-0.010484399194493177,2.008638200756364
2020-05-20,0.01665110025908012,0.01665110025908012,1.9875788360223257
2020-05-21,-0.007773596407737116,-0.007773596407737116,2.020674210493759
2020-05-22,0.002353711326488428,0.002353711326488428,2.004966304709858
2020-05-26,0.012289184036080147,0.012289184036080147,2.009685416610481
2020-05-27,0.014827297215913804,0.014827297215913804,2.0343828105498334
2020-05-28,-0.0021079145460738413,-0.0021079145460738413,2.064547209132802
2020-05-29,0.004812335824971425,0.004812335824971425,2.0601953200396146
2020-06-01,0.003751234813537785,0.003751234813537785,2.07010967178468
2020-06-02,0.008210832780053412,0.008210832780053412,2.0778751392533197
2020-06-03,0.013648979133831007,0.013648979133831007,2.094936224559559
2020-06-04,-0.0033687022311144066,-0.0033687022311144066,2.1235299653752793
2020-06-05,0.026211650818398713,0.026211650818398713,2.1163764252430814
2020-06-08,0.012041579421169235,0.012041579421169235,2.171850145101844
2020-06-09,-0.007799170822611612,-0.007799170822611612,2.1980026511149657
2020-06-10,-0.0053130910724373814,-0.0053130910724373814,2.180860052970367
2020-06-11,-0.05894405927443824,-0.05894405927443824,2.1692729448926946
2020-06-12,0.013060843963234703,0.013060843963234703,2.0414071918465044
2020-06-15,0.008312217041285264,0.008312217041285264,2.0680696926446367
2020-06-16,0.01896239819380252,-0.01896239819380252,2.085259936786403
2020-06-17,-0.0036002995561740248,-0.0036002995561740248,2.0457184075274757
2020-06-18,0.0005942198825281686,0.0005942198825281686,2.0383532084527975
2020-06-19,-0.005649494809462974,-0.005649494809462974,2.039564438456875
2020-06-22,0.006495095537691675,0.006495095537691675,2.0280419297482477
2020-06-23,0.004307419569164139,0.004307419569164139,2.0412142558364073
2020-06-24,-0.025855145939064572,-0.025855145939064572,2.050006622066854
2020-06-25,0.010959447267809841,0.010959447267809841,1.9970034016772664
2020-06-26,-0.024226905044785974,-0.024226905044785974,2.0188894551515855
2020-06-29,0.014685678433118632,0.014685678433118632,1.9699780120257082
2020-06-30,0.015409875731554612,0.015409875731554612,1.9989084756306321
2020-07-01,0.005022132820864389,0.005022132820864389,2.0297114068388513
2020-07-02,0.004541250844364075,0.004541250844364075,2.0399048871120193
2020-07-06,0.01588172586745884,0.01588172586745884,2.0491686069030393
2020-07-07,-0.010818532028197159,-0.010818532028197159,2.081712940974076
2020-07-08,0.007827461915415501,0.007827461915415501,2.0591918628486354
2020-07-09,-0.005643606159361103,-0.005643606159361103,2.0753101087316166
2020-07-10,0.01046620127324438,0.01046620127324438,2.0635978758193945
2020-07-13,-0.009362541127788226,-0.009362541127788226,2.08519590653476
2020-07-14,0.013406370782667931,0.013406370782667931,2.0656731741003327
2020-07-15,0.009082050740923053,0.009082050740923053,2.0933663545881322
2020-07-16,-0.0034061012455366413,-0.0034061012455366413,2.112378414039843
2020-07-17,0.002848612194617406,0.002848612194617406,2.105183439292737
2020-07-20,0.0084069387471426,0.0084069387471426,2.111180290509813
